ID,movie_title,class,year,runtime,rating,meta
tt0383574,Pirates of the Caribbean: Dead Man's Chest,PG-13,2006.0,151.0,7.3,53.0
tt0440963,The Bourne Ultimatum,PG-13,2007.0,115.0,8.0,85.0
tt0213149,Pearl Harbor,PG-13,2001.0,183.0,6.2,44.0
tt1951265,The Hunger Games: Mockingjay - Part 1,PG-13,2014.0,123.0,6.6,64.0
tt1013752,Fast & Furious,PG-13,2009.0,107.0,6.6,46.0
tt1502712,Fantastic Four,PG-13,2015.0,100.0,4.3,27.0
tt0409847,Cowboys & Aliens,PG-13,2011.0,119.0,6.0,50.0
tt1552211,The Last Days of American Crime,TV-MA,2020.0,148.0,3.6,15.0
tt1618434,Murder Mystery,PG-13,2019.0,97.0,6.0,38.0
tt0117060,Mission: Impossible,PG-13,1996.0,110.0,7.1,59.0
tt0373051,Journey to the Center of the Earth,PG,2008.0,93.0,5.8,57.0
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,PG-13,2008.0,122.0,6.1,65.0
tt0458481,Frank Miller's Sin City: A Dame to Kill For,R,2014.0,102.0,6.5,46.0
tt1961175,American Assassin,R,2017.0,111.0,6.2,45.0
tt4630562,The Fate of the Furious,PG-13,2017.0,136.0,6.7,56.0
tt0800320,Clash of the Titans,PG-13,2010.0,106.0,5.8,39.0
tt5814534,Spies in Disguise,PG,2019.0,102.0,6.8,54.0
tt5001754,Braven,R,2018.0,94.0,6.0,61.0
tt0372183,The Bourne Supremacy,PG-13,2004.0,108.0,7.7,73.0
tt1386588,The Other Guys,PG-13,2010.0,107.0,6.6,64.0
tt0112864,Die Hard with a Vengeance,R,1995.0,128.0,7.6,58.0
tt0892769,How to Train Your Dragon,PG,2010.0,98.0,8.1,75.0
tt0910936,Pineapple Express,R,2008.0,111.0,6.9,64.0
tt8242084,My Spy,PG-13,2020.0,99.0,6.3,46.0
tt0822854,Shooter,R,2007.0,124.0,7.2,53.0
tt6998518,Mandy,Not Rated,2018.0,121.0,6.5,81.0
tt4046784,Maze Runner: The Scorch Trials,PG-13,2015.0,131.0,6.3,43.0
tt1663662,Pacific Rim,PG-13,2013.0,131.0,6.9,65.0
tt0322259,2 Fast 2 Furious,PG-13,2003.0,107.0,5.9,38.0
tt0086034,Octopussy,PG,1983.0,131.0,6.6,63.0
tt1536537,What Happened to Monday,TV-MA,2017.0,123.0,6.9,47.0
tt0111282,Stargate,PG-13,1994.0,116.0,7.1,42.0
tt2231461,Rampage,PG-13,2018.0,107.0,6.1,45.0
tt0831387,Godzilla,PG-13,2014.0,123.0,6.4,62.0
tt6102104,The Ride,PG-13,2018.0,98.0,6.5,
tt0242653,The Matrix Revolutions,R,2003.0,129.0,6.8,47.0
tt1506999,Haywire,R,2011.0,93.0,5.8,67.0
tt4648786,Harriet,PG-13,2019.0,125.0,6.6,66.0
tt0765010,Brothers,R,2009.0,105.0,7.1,58.0
tt10303324,Survive the Night,R,2020.0,90.0,4.8,26.0
tt0493464,Wanted,R,2008.0,110.0,6.7,64.0
tt5886046,Escape Room,PG-13,2019.0,99.0,6.3,48.0
tt0378194,Kill Bill: Vol. 2,R,2004.0,137.0,8.0,83.0
tt1411250,Riddick,R,2013.0,119.0,6.4,49.0
tt2381991,The Huntsman: Winter's War,PG-13,2016.0,114.0,6.1,35.0
tt9707580,Break Even,,2020.0,95.0,5.3,
tt1440129,Battleship,PG-13,2012.0,131.0,5.8,41.0
tt1959563,The Hitman's Bodyguard,R,2017.0,118.0,6.9,47.0
tt1538403,The Mortal Instruments: City of Bones,PG-13,2013.0,130.0,5.9,33.0
tt1648190,The Dark Tower,PG-13,2017.0,95.0,5.6,34.0
tt0253556,Reign of Fire,PG-13,2002.0,101.0,6.2,39.0
tt5519340,Bright,TV-MA,2017.0,117.0,6.3,29.0
tt6679794,Outlaw King,R,2018.0,121.0,6.9,59.0
tt1408101,Star Trek Into Darkness,PG-13,2013.0,132.0,7.7,72.0
tt0086393,Superman III,PG,1983.0,125.0,5.0,44.0
tt7137380,Destroyer,R,2018.0,121.0,6.2,62.0
tt0290334,X2: X-Men United,PG-13,2003.0,134.0,7.4,68.0
tt1091191,Lone Survivor,R,2013.0,121.0,7.5,60.0
tt2126355,San Andreas,PG-13,2015.0,114.0,6.1,43.0
tt5719748,Cold Pursuit,R,2019.0,119.0,6.2,57.0
tt3062096,Inferno,PG-13,2016.0,121.0,6.2,42.0
tt10308928,Force of Nature,R,2020.0,91.0,4.5,29.0
tt0449088,Pirates of the Caribbean: At World's End,PG-13,2007.0,169.0,7.1,50.0
tt0096256,They Live,R,1988.0,94.0,7.3,55.0
tt0119094,Face/Off,R,1997.0,138.0,7.2,82.0
tt1194173,The Bourne Legacy,PG-13,2012.0,135.0,6.6,61.0
tt2557478,Pacific Rim: Uprising,PG-13,2018.0,111.0,5.6,44.0
tt0918940,The Legend of Tarzan,PG-13,2016.0,110.0,6.2,44.0
tt0112740,Crimson Tide,R,1995.0,116.0,7.3,66.0
tt0803096,Warcraft,PG-13,2016.0,123.0,6.8,32.0
tt7439064,The Rising Hawk,,2019.0,125.0,5.8,
tt0093428,The Living Daylights,PG,1987.0,130.0,6.7,60.0
tt3110958,Now You See Me 2,PG-13,2016.0,129.0,6.5,46.0
tt0348150,Superman Returns,PG-13,2006.0,154.0,6.0,72.0
tt0245844,The Count of Monte Cristo,PG-13,2002.0,131.0,7.8,61.0
tt1428538,Hansel & Gretel: Witch Hunters,R,2013.0,88.0,6.1,23.0
tt0118880,Con Air,R,1997.0,115.0,6.9,52.0
tt0453467,Deja Vu,PG-13,2006.0,126.0,7.1,59.0
tt10350922,Laxmii,TV-MA,2020.0,141.0,2.4,
tt0368891,National Treasure,PG,2004.0,131.0,6.9,39.0
tt1124037,Free State of Jones,R,2016.0,139.0,6.9,53.0
tt1386703,Total Recall,PG-13,2012.0,118.0,6.3,43.0
tt1860357,Deepwater Horizon,PG-13,2016.0,107.0,7.1,68.0
tt5813366,Bleeding Steel,R,2017.0,109.0,5.2,43.0
tt0122690,Ronin,R,1998.0,122.0,7.3,67.0
tt0120891,Wild Wild West,PG-13,1999.0,106.0,5.0,38.0
tt1103153,Killers,PG-13,2010.0,100.0,5.5,21.0
tt0082136,The Cannonball Run,PG,1981.0,95.0,6.3,28.0
tt0816462,Conan the Barbarian,R,2011.0,113.0,5.2,36.0
tt0082340,Escape from New York,R,1981.0,99.0,7.2,76.0
tt0089880,Rambo: First Blood Part II,R,1985.0,96.0,6.5,47.0
tt0286716,Hulk,PG-13,2003.0,138.0,5.6,54.0
tt2582782,Hell or High Water,R,2016.0,102.0,7.6,88.0
tt5074352,Dangal,Not Rated,2016.0,161.0,8.4,
tt5884052,Pokémon Detective Pikachu,PG,2019.0,104.0,6.6,53.0
tt0098206,Road House,R,1989.0,114.0,6.6,36.0
tt1197624,Law Abiding Citizen,R,2009.0,109.0,7.4,34.0
tt0120647,Deep Impact,PG-13,1998.0,120.0,6.2,40.0
tt2386490,How to Train Your Dragon: The Hidden World,PG,2019.0,104.0,7.5,71.0
tt2120120,Pixels,PG-13,2015.0,105.0,5.5,27.0
tt0133152,Planet of the Apes,PG-13,2001.0,119.0,5.7,50.0
tt0120804,Resident Evil,R,2002.0,100.0,6.7,33.0
tt1981128,Geostorm,PG-13,2017.0,109.0,5.3,21.0
tt0499448,The Chronicles of Narnia: Prince Caspian,PG,2008.0,150.0,6.5,62.0
tt1409024,Men in Black 3,PG-13,2012.0,106.0,6.8,58.0
tt1136608,District 9,R,2009.0,112.0,7.9,81.0
tt0356910,Mr. & Mrs. Smith,PG-13,2005.0,120.0,6.5,55.0
tt0086567,WarGames,PG,1983.0,114.0,7.1,77.0
tt11274100,Archenemy,Not Rated,2020.0,90.0,5.7,
tt0359013,Blade: Trinity,R,2004.0,113.0,5.9,38.0
tt2058673,Point Break,PG-13,2015.0,114.0,5.3,34.0
tt0120738,Lost in Space,PG-13,1998.0,130.0,5.2,42.0
tt2334879,White House Down,PG-13,2013.0,131.0,6.4,52.0
tt0103855,The Bodyguard,R,1992.0,129.0,6.3,39.0
tt1798684,Southpaw,R,2015.0,124.0,7.4,57.0
tt0945513,Source Code,PG-13,2011.0,93.0,7.5,74.0
tt0082198,Conan the Barbarian,R,1982.0,129.0,6.9,43.0
tt1291150,Teenage Mutant Ninja Turtles,PG-13,2014.0,101.0,5.8,31.0
tt0120912,Men in Black II,PG-13,2002.0,88.0,6.2,49.0
tt1588170,I Saw the Devil,Not Rated,2010.0,144.0,7.8,67.0
tt0441773,Kung Fu Panda,PG,2008.0,92.0,7.5,74.0
tt3640424,Allied,R,2016.0,124.0,7.1,60.0
tt6533240,Night Hunter,R,2018.0,98.0,5.9,31.0
tt0120667,Fantastic Four,PG-13,2005.0,106.0,5.7,40.0
tt2302755,Olympus Has Fallen,R,2013.0,119.0,6.5,41.0
tt0099422,Dick Tracy,PG,1990.0,105.0,6.1,68.0
tt1509767,The Three Musketeers,PG-13,2011.0,110.0,5.7,35.0
tt0100758,Teenage Mutant Ninja Turtles,PG,1990.0,93.0,6.8,51.0
tt11576124,Rogue,R,2020.0,105.0,3.8,
tt0119567,The Lost World: Jurassic Park,PG-13,1997.0,129.0,6.6,59.0
tt1413492,12 Strong,R,2018.0,130.0,6.6,54.0
tt0479143,Rocky Balboa,PG,2006.0,102.0,7.1,63.0
tt0475394,Smokin' Aces,R,2006.0,108.0,6.7,45.0
tt9203190,Skyfire,,2019.0,97.0,5.2,
tt1535108,Elysium,R,2013.0,109.0,6.6,61.0
tt0448157,Hancock,PG-13,2008.0,92.0,6.4,49.0
tt0190332,"Crouching Tiger, Hidden Dragon",PG-13,2000.0,120.0,7.8,94.0
tt0419706,Doom,R,2005.0,105.0,5.2,34.0
tt6921996,Johnny English Strikes Again,PG,2018.0,89.0,6.2,39.0
tt6436726,7500,R,2019.0,93.0,6.3,58.0
tt0187078,Gone in 60 Seconds,PG-13,2000.0,118.0,6.5,35.0
tt0463854,28 Weeks Later,R,2007.0,100.0,7.0,78.0
tt0159273,Behind Enemy Lines,PG-13,2001.0,106.0,6.4,49.0
tt0287978,Daredevil,PG-13,2003.0,103.0,5.3,42.0
tt0362270,The Life Aquatic with Steve Zissou,R,2004.0,119.0,7.3,62.0
tt3300542,London Has Fallen,R,2016.0,99.0,5.9,28.0
tt1077258,Planet Terror,R,2007.0,105.0,7.1,
tt2304933,The 5th Wave,PG-13,2016.0,112.0,5.2,33.0
tt0111301,Street Fighter,PG-13,1994.0,102.0,4.0,
tt1821694,RED 2,PG-13,2013.0,116.0,6.6,47.0
tt6834916,Legacy of Lies,R,2020.0,101.0,4.9,
tt0113492,Judge Dredd,R,1995.0,96.0,5.6,
tt3766354,The Equalizer 2,R,2018.0,121.0,6.7,50.0
tt2109248,Transformers: Age of Extinction,PG-13,2014.0,165.0,5.6,32.0
tt1037705,The Book of Eli,R,2010.0,118.0,6.9,53.0
tt1032755,RocknRolla,R,2008.0,114.0,7.3,53.0
tt6306064,Adrift,PG-13,2018.0,96.0,6.6,56.0
tt3967856,Okja,TV-MA,2017.0,120.0,7.3,75.0
tt0317919,Mission: Impossible III,PG-13,2006.0,126.0,6.9,66.0
tt1590193,The Commuter,PG-13,2018.0,104.0,6.3,56.0
tt2368619,Bastille Day,R,2016.0,92.0,6.3,48.0
tt0765443,Eastern Promises,R,2007.0,100.0,7.6,82.0
tt0164184,The Sum of All Fears,PG-13,2002.0,124.0,6.4,45.0
tt0328107,Man on Fire,R,2004.0,146.0,7.7,47.0
tt6259380,Code 8,Not Rated,2019.0,98.0,6.1,48.0
tt3717252,Underworld: Blood Wars,R,2016.0,91.0,5.8,23.0
tt0296572,The Chronicles of Riddick,R,2004.0,119.0,6.7,38.0
tt1606378,A Good Day to Die Hard,R,2013.0,98.0,5.3,28.0
tt0480255,The Losers,PG-13,2010.0,97.0,6.3,44.0
tt4815122,Time Trap,Not Rated,2017.0,87.0,6.3,46.0
tt5052474,Sicario: Day of the Soldado,R,2018.0,122.0,7.1,61.0
tt0093507,Masters of the Universe,PG,1987.0,106.0,5.4,35.0
tt8364368,Crawl,R,2019.0,87.0,6.2,60.0
tt0118583,Alien: Resurrection,R,1997.0,109.0,6.2,63.0
tt8342680,The Burnt Orange Heresy,R,2019.0,99.0,6.0,57.0
tt10888708,The Sleepover,TV-PG,2020.0,100.0,5.6,46.0
tt1399103,Transformers: Dark of the Moon,PG-13,2011.0,154.0,6.2,42.0
tt4116284,The Lego Batman Movie,PG,2017.0,104.0,7.3,75.0
tt0399295,Lord of War,R,2005.0,122.0,7.6,62.0
tt0483607,Doomsday,R,2008.0,105.0,6.0,51.0
tt12567246,Ip Man: Kung Fu Master,,2019.0,84.0,5.2,
tt0080421,Battle Beyond the Stars,PG,1980.0,104.0,5.5,
tt0120177,Spawn,PG-13,1997.0,96.0,5.3,34.0
tt2034800,The Great Wall,PG-13,2016.0,103.0,5.9,42.0
tt0172156,Bad Boys II,R,2003.0,147.0,6.6,38.0
tt5461944,Hotel Mumbai,R,2018.0,123.0,7.6,62.0
tt4572514,Patriots Day,R,2016.0,133.0,7.4,69.0
tt0209163,The Mummy Returns,PG-13,2001.0,130.0,6.4,48.0
tt0113481,Johnny Mnemonic,R,1995.0,96.0,5.7,33.0
tt0259324,Ghost Rider,PG-13,2007.0,110.0,5.2,35.0
tt1899353,The Raid: Redemption,R,2011.0,101.0,7.6,73.0
tt0993842,Hanna,PG-13,2011.0,111.0,6.8,65.0
tt2199571,Run All Night,R,2015.0,114.0,6.6,59.0
tt1964418,Tomorrowland,PG,2015.0,130.0,6.4,60.0
tt0351977,Walking Tall,PG-13,2004.0,86.0,6.3,44.0
tt3829920,Only the Brave,PG-13,2017.0,134.0,7.6,72.0
tt0102744,Quigley Down Under,PG-13,1990.0,119.0,6.9,51.0
tt5057140,Hold the Dark,TV-MA,2018.0,125.0,5.6,63.0
tt0089530,Mad Max Beyond Thunderdome,PG-13,1985.0,107.0,6.3,71.0
tt1490017,The Lego Movie,PG,2014.0,100.0,7.7,83.0
tt1055369,Transformers: Revenge of the Fallen,PG-13,2009.0,149.0,6.0,35.0
tt6684714,Acts of Violence,R,2018.0,86.0,5.3,28.0
tt1596343,Fast Five,PG-13,2011.0,130.0,7.3,66.0
tt1289401,Ghostbusters: Answer the Call,PG-13,2016.0,117.0,6.6,60.0
tt0227538,Spy Kids,PG,2001.0,88.0,5.5,71.0
tt0088944,Commando,R,1985.0,90.0,6.7,51.0
tt0401729,John Carter,PG-13,2012.0,132.0,6.6,51.0
tt0112851,Desperado,R,1995.0,104.0,7.2,55.0
tt0349683,King Arthur,PG-13,2004.0,126.0,6.3,46.0
tt1433108,Faster,R,2010.0,98.0,6.4,44.0
tt2076298,Ip Man 4: The Finale,Unrated,2019.0,107.0,7.1,62.0
tt0181852,Terminator 3: Rise of the Machines,R,2003.0,109.0,6.3,66.0
tt3410834,Allegiant,PG-13,2016.0,120.0,5.7,33.0
tt0433035,Real Steel,PG-13,2011.0,127.0,7.1,56.0
tt0955308,Robin Hood,PG-13,2010.0,140.0,6.6,53.0
tt3450958,War for the Planet of the Apes,PG-13,2017.0,140.0,7.4,82.0
tt1731141,Ender's Game,PG-13,2013.0,114.0,6.6,51.0
tt0438488,Terminator Salvation,PG-13,2009.0,115.0,6.5,49.0
tt1528100,Exodus: Gods and Kings,PG-13,2014.0,150.0,6.0,52.0
tt1601913,The Grey,R,2011.0,117.0,6.8,64.0
tt1583421,G.I. Joe: Retaliation,PG-13,2013.0,110.0,5.8,41.0
tt0120755,Mission: Impossible II,PG-13,2000.0,123.0,6.1,59.0
tt0097647,The Karate Kid Part III,PG,1989.0,112.0,5.2,36.0
tt4353270,Echo Boomers,R,2020.0,94.0,5.8,37.0
tt6663582,The Spy Who Dumped Me,R,2018.0,117.0,6.0,52.0
tt0160127,Charlie's Angels,PG-13,2000.0,98.0,5.5,52.0
tt0092965,Empire of the Sun,PG,1987.0,153.0,7.7,62.0
tt0378109,Into the Blue,PG-13,2005.0,110.0,5.9,45.0
tt5834262,Hotel Artemis,R,2018.0,94.0,6.1,58.0
tt0489099,Jumper,PG-13,2008.0,88.0,6.1,35.0
tt0857190,The Sweeney,R,2012.0,112.0,6.1,48.0
tt0145660,Austin Powers: The Spy Who Shagged Me,PG-13,1999.0,95.0,6.6,59.0
tt0120657,The 13th Warrior,R,1999.0,102.0,6.6,42.0
tt0985694,Machete,R,2010.0,105.0,6.6,60.0
tt3532216,American Made,R,2017.0,115.0,7.2,65.0
tt1650554,Kick-Ass 2,R,2013.0,103.0,6.5,41.0
tt0473075,Prince of Persia: The Sands of Time,PG-13,2010.0,116.0,6.6,50.0
tt2548396,The Cloverfield Paradox,PG-13,2018.0,102.0,5.5,37.0
tt0144117,The Boondock Saints,R,1999.0,108.0,7.8,44.0
tt0091326,The Karate Kid Part II,PG,1986.0,113.0,6.1,55.0
tt0389722,30 Days of Night,R,2007.0,113.0,6.6,53.0
tt0146316,Lara Croft: Tomb Raider,PG-13,2001.0,100.0,5.8,33.0
tt0944835,Salt,PG-13,2010.0,100.0,6.4,65.0
tt5758778,Skyscraper,PG-13,2018.0,102.0,5.8,51.0
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,PG-13,2016.0,112.0,6.0,40.0
tt1060277,Cloverfield,PG-13,2008.0,85.0,7.0,64.0
tt2387499,Keeping Up with the Joneses,PG-13,2016.0,105.0,5.9,34.0
tt5657856,Brawl in Cell Block 99,Not Rated,2017.0,132.0,7.1,79.0
tt0859163,The Mummy: Tomb of the Dragon Emperor,PG-13,2008.0,112.0,5.2,31.0
tt0268695,The Time Machine,PG-13,2002.0,96.0,6.0,42.0
tt0462322,Grindhouse,R,2007.0,191.0,7.5,77.0
tt1211956,Escape Plan,R,2013.0,115.0,6.7,49.0
tt0094625,Akira,R,1988.0,124.0,8.0,
tt0311113,Master and Commander: The Far Side of the World,PG-13,2003.0,138.0,7.4,81.0
tt1628841,Independence Day: Resurgence,PG-13,2016.0,120.0,5.2,32.0
tt0375912,Layer Cake,R,2004.0,105.0,7.3,73.0
tt1843303,The VelociPastor,,2018.0,75.0,5.1,
tt4463894,Shaft,R,2019.0,111.0,6.4,40.0
tt7374926,Proxima,,2019.0,107.0,6.4,71.0
tt0770752,Fool's Gold,PG-13,2008.0,112.0,5.7,29.0
tt0090555,Crocodile Dundee,PG-13,1986.0,97.0,6.6,62.0
tt2908446,The Divergent Series: Insurgent,PG-13,2015.0,119.0,6.2,42.0
tt6905696,Slaughterhouse Rulez,R,2018.0,104.0,5.3,39.0
tt1272878,2 Guns,R,2013.0,109.0,6.7,55.0
tt1241317,Death Note,TV-MA,2017.0,101.0,4.5,43.0
tt2294449,22 Jump Street,R,2014.0,112.0,7.0,71.0
tt0120812,Rush Hour,PG-13,1998.0,98.0,7.0,60.0
tt7734218,Stuber,R,2019.0,93.0,6.2,42.0
tt1321511,Oldboy,R,2013.0,104.0,5.7,49.0
tt2231253,Wild Card,R,2015.0,92.0,5.6,40.0
tt5688068,Above Suspicion,R,2019.0,104.0,5.5,57.0
tt0475944,The Covenant,PG-13,2006.0,97.0,5.3,19.0
tt9691136,Shadow in the Cloud,R,2020.0,83.0,5.7,63.0
tt0134847,Pitch Black,R,2000.0,109.0,7.1,49.0
tt1424381,Predators,R,2010.0,107.0,6.4,51.0
tt2479478,The Ridiculous 6,TV-14,2015.0,119.0,4.8,18.0
tt0429493,The A-Team,PG-13,2010.0,117.0,6.7,47.0
tt0091225,Howard the Duck,PG,1986.0,110.0,4.7,28.0
tt3758172,Jungle,R,2017.0,115.0,6.7,48.0
tt0082186,Clash of the Titans,PG,1981.0,118.0,6.9,59.0
tt0084827,TRON,PG,1982.0,96.0,6.8,58.0
tt1646987,Wrath of the Titans,PG-13,2012.0,99.0,5.7,37.0
tt0091499,Maximum Overdrive,R,1986.0,98.0,5.5,24.0
tt1855199,End of Watch,R,2012.0,109.0,7.6,68.0
tt1374989,Pride and Prejudice and Zombies,PG-13,2016.0,108.0,5.8,45.0
tt0406375,Zathura: A Space Adventure,PG,2005.0,101.0,6.2,67.0
tt1114740,Paul Blart: Mall Cop,PG,2009.0,91.0,5.2,39.0
tt1686821,Vampire Academy,PG-13,2014.0,104.0,5.5,31.0
tt1001526,Megamind,PG,2010.0,95.0,7.2,63.0
tt0120660,Enemy of the State,R,1998.0,132.0,7.3,67.0
tt0113568,Ghost in the Shell,TV-MA,1995.0,83.0,8.0,76.0
tt1155076,The Karate Kid,PG,2010.0,140.0,6.2,61.0
tt0277296,The Scorpion King,PG-13,2002.0,92.0,5.5,45.0
tt1959490,Noah,PG-13,2014.0,138.0,5.7,68.0
tt2312718,Homefront,R,2013.0,100.0,6.5,40.0
tt0266308,Battle Royale,Not Rated,2000.0,114.0,7.6,81.0
tt1288558,Evil Dead,R,2013.0,91.0,6.5,57.0
tt0187738,Blade II,R,2002.0,117.0,6.7,52.0
tt0083511,48 Hrs.,R,1982.0,96.0,6.9,71.0
tt3201640,Extinction,TV-MA,2018.0,95.0,5.8,40.0
tt1712261,Triple 9,R,2016.0,115.0,6.3,52.0
tt0418763,Jarhead,R,2005.0,125.0,7.0,58.0
tt0274166,Johnny English,PG,2003.0,87.0,6.2,51.0
tt0343818,"I, Robot",PG-13,2004.0,115.0,7.1,59.0
tt0381849,3:10 to Yuma,R,2007.0,122.0,7.7,76.0
tt0087985,Red Dawn,PG-13,1984.0,114.0,6.4,53.0
tt2788710,The Interview,R,2014.0,112.0,6.5,52.0
tt8060328,Invasion,Not Rated,2020.0,134.0,5.6,
tt2854926,Tag,R,2018.0,100.0,6.5,56.0
tt1243957,The Tourist,PG-13,2010.0,103.0,6.0,37.0
tt1059786,Eagle Eye,PG-13,2008.0,118.0,6.6,43.0
tt0164052,Hollow Man,R,2000.0,112.0,5.8,24.0
tt0106582,Cliffhanger,R,1993.0,113.0,6.4,60.0
tt7286966,Money Plane,Not Rated,2020.0,82.0,4.4,
tt10081762,Breaking Surface,,2020.0,82.0,6.1,
tt1980209,Pain & Gain,R,2013.0,129.0,6.4,45.0
tt2140379,Self/less,PG-13,2015.0,117.0,6.5,34.0
tt0107362,Last Action Hero,PG-13,1993.0,130.0,6.4,44.0
tt0212346,Miss Congeniality,PG-13,2000.0,109.0,6.2,43.0
tt0116225,Escape from L.A.,R,1996.0,101.0,5.8,54.0
tt0758774,Body of Lies,R,2008.0,128.0,7.1,57.0
tt0184858,Reindeer Games,R,2000.0,104.0,5.8,37.0
tt1599348,Safe House,R,2012.0,115.0,6.7,52.0
tt0316356,Open Range,R,2003.0,139.0,7.4,67.0
tt0119190,George of the Jungle,PG,1997.0,92.0,5.5,53.0
tt0399201,The Island,PG-13,2005.0,136.0,6.8,50.0
tt0092675,Bloodsport,R,1988.0,92.0,6.8,29.0
tt1034303,Defiance,R,2008.0,137.0,7.2,58.0
tt0462499,Rambo,R,2008.0,92.0,7.0,46.0
tt0865556,The Forbidden Kingdom,PG-13,2008.0,104.0,6.6,57.0
tt0238380,Equilibrium,R,2002.0,107.0,7.4,33.0
tt0118571,Air Force One,R,1997.0,124.0,6.5,61.0
tt0100502,RoboCop 2,R,1990.0,117.0,5.8,42.0
tt0119099,Fallen,R,1998.0,124.0,7.0,
tt0384537,Silent Hill,R,2006.0,125.0,6.5,31.0
tt0102803,The Rocketeer,PG,1991.0,108.0,6.5,61.0
tt0430105,Four Brothers,R,2005.0,109.0,6.8,49.0
tt0081573,Superman II,PG,1980.0,127.0,6.8,83.0
tt0120685,Godzilla,PG-13,1998.0,139.0,5.4,32.0
tt1458175,The Next Three Days,PG-13,2010.0,133.0,7.4,52.0
tt0230011,Atlantis: The Lost Empire,PG,2001.0,95.0,6.9,52.0
tt0314353,Tears of the Sun,R,2003.0,121.0,6.6,48.0
tt2271563,Forsaken,R,2015.0,90.0,6.3,55.0
tt0109444,Clear and Present Danger,PG-13,1994.0,141.0,6.9,74.0
tt3547306,Cut Throat City,R,2020.0,123.0,4.6,67.0
tt1524137,Contraband,R,2012.0,109.0,6.5,51.0
tt0471042,Tower Heist,PG-13,2011.0,104.0,6.2,59.0
tt0096487,Young Guns,R,1988.0,107.0,6.9,50.0
tt0295178,Austin Powers in Goldmember,PG-13,2002.0,94.0,6.2,62.0
tt0277434,We Were Soldiers,R,2002.0,138.0,7.2,65.0
tt1098327,Dragonball Evolution,PG,2009.0,85.0,2.5,45.0
tt0829150,Dracula Untold,PG-13,2014.0,92.0,6.3,40.0
tt7060344,Raatchasan,Not Rated,2018.0,170.0,8.7,
tt2209764,Transcendence,PG-13,2014.0,119.0,6.3,42.0
tt5246700,How It Ends,TV-MA,2018.0,113.0,5.0,36.0
tt0329101,Freddy vs. Jason,R,2003.0,97.0,5.7,37.0
tt0114069,Outbreak,R,1995.0,127.0,6.6,64.0
tt0103596,3 Ninjas,PG,1992.0,84.0,5.3,36.0
tt3513498,The LEGO Movie 2: The Second Part,PG,2019.0,107.0,6.6,65.0
tt1321870,Gangster Squad,R,2013.0,113.0,6.7,40.0
tt0298814,The Core,PG-13,2003.0,135.0,5.5,48.0
tt1172049,Demolition,R,2015.0,101.0,7.0,49.0
tt1023111,Never Back Down,PG-13,2008.0,113.0,6.6,39.0
tt1210819,The Lone Ranger,PG-13,2013.0,150.0,6.4,37.0
tt0118928,Dante's Peak,PG-13,1997.0,108.0,6.0,43.0
tt0120746,The Mask of Zorro,PG-13,1998.0,136.0,6.7,63.0
tt0101393,Backdraft,R,1991.0,137.0,6.7,38.0
tt0097428,Ghostbusters II,PG,1989.0,108.0,6.6,56.0
tt2937898,A Most Violent Year,R,2014.0,125.0,7.0,79.0
tt0167190,Hellboy,PG-13,2004.0,122.0,6.8,72.0
tt0468492,The Host,R,2006.0,120.0,7.1,85.0
tt6205872,Assassination Nation,R,2018.0,108.0,5.9,56.0
tt7294150,The Eight Hundred,,2020.0,149.0,7.2,64.0
tt0395699,The Pacifier,PG,2005.0,95.0,5.6,30.0
tt0122718,Small Soldiers,PG-13,1998.0,110.0,6.2,
tt0100403,Predator 2,R,1990.0,108.0,6.3,46.0
tt1293847,xXx: Return of Xander Cage,PG-13,2017.0,107.0,5.2,42.0
tt0449010,Eragon,PG,2006.0,104.0,5.1,38.0
tt7248248,Lucky Day,R,2019.0,99.0,5.0,18.0
tt1568338,Man on a Ledge,PG-13,2012.0,102.0,6.6,40.0
tt10314450,Becky,R,2020.0,93.0,5.8,54.0
tt1448755,Killer Elite,R,2011.0,116.0,6.4,44.0
tt5822564,The Kitchen,R,2019.0,102.0,5.5,35.0
tt2265171,The Raid 2,R,2014.0,150.0,8.0,71.0
tt6772804,Escape Plan: The Extractors,R,2019.0,97.0,4.4,
tt0163025,Jurassic Park III,PG-13,2001.0,92.0,5.9,42.0
tt2592614,Resident Evil: The Final Chapter,R,2016.0,107.0,5.5,49.0
tt0117731,Star Trek: First Contact,PG-13,1996.0,111.0,7.6,71.0
tt3381008,The Brothers Grimsby,R,2016.0,83.0,6.2,44.0
tt1921064,Pompeii,PG-13,2014.0,105.0,5.5,39.0
tt0822847,Priest,PG-13,2011.0,87.0,5.7,41.0
tt0963966,The Sorcerer's Apprentice,PG,2010.0,109.0,6.1,46.0
tt0299977,Ying xiong,PG-13,2002.0,120.0,7.9,85.0
tt0149261,Deep Blue Sea,R,1999.0,105.0,5.9,54.0
tt0472399,The Mechanic,R,2011.0,93.0,6.6,49.0
tt4244998,Alpha,PG-13,2018.0,96.0,6.7,63.0
tt2361317,Live by Night,R,2016.0,129.0,6.4,49.0
tt0091129,The Golden Child,PG-13,1986.0,94.0,6.0,37.0
tt9472532,The Intergalactic Adventures of Max Cloud,,2020.0,,,
tt3072482,Hardcore Henry,R,2015.0,96.0,6.7,51.0
tt0093894,The Running Man,R,1987.0,101.0,6.7,45.0
